source_row,frequency_rank,complexity,word,romanized,pos_ko,classification,hanja_ref,english,note,word_group_size,word_group_index,review_flags
5449,9254.0,B,어두워지다,eoduwojida,동,verb,,become/get dark,,1,1,
5450,9257.0,C,어쩜,eojjeom,부,adverb,,"Well, I guess that, is extremely…..",,1,1,
5451,9260.0,B,엊그제,eojgeuje,부,adverb,,"The day before yesterday, a few days ago",,1,1,
5452,9261.0,B,여고생,yeogosaeng,명,noun,女高生,Female high school student,,1,1,
5453,9263.0,C,여왕,yeowang,명,noun,女王,"Queen, empress",,1,1,
5454,9265.0,C,연기되다,yeongidoeda,동,verb,延期-,"To be put off, postponed",,1,1,
5455,9266.0,A,열,yeol,수,numeral,,Heat,,2,2,surface_duplicate
5456,9271.0,B,예약,yeyak,명,noun,豫約,"Pre-engagement, reservation",,1,1,
5457,9275.0,C,올라타다,ollatada,동,verb,,"Board (a plane), get into",,1,1,
5458,9285.0,A,운동화,undonghwa,명,noun,運動靴,Sports shoes,,1,1,
5459,9294.0,B,이곳저곳,igosjeogos,명,noun,,Everywhere,,1,1,
5460,9296.0,C,이다음,idaeum,명,noun,,Next,,1,1,
5461,9305.0,B,일회용품,ilhoeyongpum,명,noun,一回用品,A product to be used only once,,1,1,
5462,9306.0,B,읽히다,ilkhida,동,verb,읽다'의피동사,"To get a person to read, to get a person to learn",,1,1,
5463,9317.0,C,잡수다,japsuda,동,verb,,"eat,drink",,1,1,
5464,9319.0,C,장사꾼,jangsakkun,명,noun,,"A trader,merchant,dealer",,1,1,
5465,9325.0,B,저런,jeoreon,감,interjection,,"Such a, that sort of",,2,2,surface_duplicate
5466,9328.0,B,점심때,jeomsimttae,명,noun,點心-,afternoon,,1,1,
5467,9340.0,C,주일,juil,의,noun,週日,A week,,1,1,
5468,9345.0,B,즐거워하다,jeulgeowohada,동,verb,,To enjoy it,,1,1,
5469,9354.0,C,집중하다,jipjunghada,동,verb,集中-,To concentrate,,1,1,
5470,9356.0,A,짜다,jjada,형,adjective,음식이~,salty,,3,3,surface_duplicate
5471,9357.0,C,짜증스럽다,jjajeungseureopda,형,adjective,,To be annoying,,1,1,
5472,9364.0,C,천재,cheonjae,명,noun,天才,"genius,talent",,1,1,
5473,9369.0,A,초등학교,chodeunghakgyo,명,noun,初等學校,Elementary school,,1,1,
5474,9370.0,B,초보,chobo,명,noun,初步,"Initial, first steps",,1,1,
5475,9371.0,C,초여름,choyeoreum,명,noun,初-,Early summer,,1,1,
5476,9372.0,C,초저녁,chojeonyeok,명,noun,初-,Early in the evening,,1,1,
5477,9377.0,C,충돌하다,chungdolhada,동,verb,衝突-,"Collide, clash with",,1,1,
5478,9380.0,C,코트,koteu,명,noun,court,Court,,1,1,
5479,9395.0,C,피곤,pigon,명,noun,疲困,"fatigue,exhaustion",,1,1,
5480,9398.0,C,학비,hakbi,명,noun,學費,Tuition,,1,1,
5481,9407.0,C,해,hae,명,noun,害,harm; damage; evil; injury,,3,3,surface_duplicate
5482,9409.0,B,해외여행,haeoeyeohaeng,명,noun,海外旅行,Foreign travel,,1,1,
5483,9421.0,C,효자,hyoja,명,noun,孝子,A dutiful son,,1,1,
5484,9431.0,C,감소되다,gamsodoeda,동,verb,減少-,To be reduced or diminished,,1,1,
5485,9433.0,C,강변,gangbyeon,명,noun,江邊,A riverside,,1,1,
5486,9462.0,C,공연되다,gongyeondoeda,동,verb,公演-,To give a public performance,,1,1,
5487,9466.0,A,공휴일,gonghyuil,명,noun,公休日,A legal holiday,,1,1,
5488,9474.0,C,괴로워하다,goerowohada,동,verb,,To distress or trouble,,1,1,
5489,9475.0,C,교시,gyosi,의,noun,校時,Teach or instruct or enlighten,,1,1,
5490,9484.0,C,그리로,geuriro,부,adverb,,Over there,,1,1,
5491,9498.0,C,까먹다,kkameokda,동,verb,,Crack or peel and eat,,1,1,
5492,9500.0,B,깜빡,kkamppak,부,adverb,,With a flash or twinkle,,1,1,
5493,9501.0,C,깡패,kkangpae,명,noun,-牌,Gangster,,1,1,
5494,9503.0,C,꾸다,kkuda,동,verb,돈을~,Borrow or loan,,2,2,surface_duplicate
5495,9505.0,C,낚시꾼,nakksikkun,명,noun,,An angler,,1,1,
5496,9517.0,C,다양해지다,dayanghaejida,동,verb,多樣-,To be various,,1,1,
5497,9527.0,B,대중교통,daejunggyotong,명,noun,大衆交通,Mass transportation,,1,1,
5498,9529.0,B,데려오다,deryeooda,동,verb,,Go with,,1,1,
5499,9537.0,C,등록하다,deungrokhada,동,verb,登錄-,"register, enroll",,1,1,
5500,9541.0,C,뛰놀다,ttwinolda,동,verb,,"to frolic, romp, frisk (excitement, joy)",,1,1,
5501,9542.0,B,뛰어오다,ttwieooda,동,verb,,come running,,1,1,
5502,9544.0,C,라켓,rakes,명,noun,racket,racket,,1,1,
5503,9546.0,C,리터,riteo,의,noun,liter,liter,,1,1,
5504,9547.0,C,마요네즈,mayonejeu,명,noun,&프mayonnaise,Mayonnaise,,1,1,
5505,9548.0,A,마흔,maheun,수,numeral,,Forty,,1,1,
5506,9549.0,C,만세,manse,명,noun,萬歲,"10,000 years",,1,1,
5507,9551.0,C,만화가,manhwaga,명,noun,漫畵家,Cartoon artist,,1,1,
5508,9552.0,C,맘대로,mamdaero,부,adverb,마음대로,As you want,,1,1,
5509,9554.0,C,머리말,meorimal,명,noun,,A preface,,1,1,
5510,9555.0,C,면접,myeonjeop,명,noun,面接,face-to-face meeting; meeting in person; personal interview,,1,1,
5511,9557.0,B,명함,myeongham,명,noun,名銜,Name card,,1,1,
5512,9558.0,C,몸속,momsok,명,noun,,In one’s body,,1,1,
5513,9563.0,C,무책임하다,muchaegimhada,형,adjective,無責任-,Not responsible,,1,1,
5514,9570.0,C,반짝거리다,banjjakgeorida,동,verb,,Twinkle-twinkle (stars),,1,1,
5515,9572.0,C,밤새우다,bamsaeuda,동,verb,,Sit up all night,,1,1,
5516,9578.0,C,번지,beonji,명,noun,番地,Area of land,,1,1,
5517,9583.0,A,볼펜,bolpen,명,noun,ballpen,A ballpen,,1,1,
5518,9605.0,A,빨간색,ppalgansaek,명,noun,-色,"deep-red,crimson",,1,1,
5519,9611.0,C,사립,sarip,명,noun,私立,Private,,1,1,
5520,9612.0,C,사생활,sasaenghwal,명,noun,私生活,Private life,,1,1,
5521,9615.0,C,사이사이,saisai,명,noun,,Every now and then,,1,1,
5522,9616.0,B,사자,saja,명,noun,獅子,A lion,,1,1,
5523,9628.0,B,새소리,saesori,명,noun,,"Bird voice,”chirp”",,1,1,
5524,9631.0,C,생활수준,saenghwalsujun,명,noun,生活水準,The standard of living,,1,1,
5525,9632.0,C,서툴다,seotulda,형,adjective,,"poor,awkward",,1,1,
5526,9634.0,C,석사,seoksa,명,noun,碩士,Master,,1,1,
5527,9637.0,C,성당,seongdang,명,noun,聖堂,A church,,1,1,
5528,9645.0,C,속마음,sokmaeum,명,noun,,"Inner heart,feeling",,1,1,
5529,9647.0,C,손잡다,sonjapda,동,verb,,Take a person by the hand,,1,1,
5530,9653.0,C,숙녀,suknyeo,명,noun,淑女,A lady,,1,1,
5531,9655.0,C,순하다,sunhada,형,adjective,順-,"Be gentle,docile",,1,1,
5532,9658.0,C,시댁,sidaek,명,noun,媤宅,one’s husband’s family/house,,1,1,
5533,9660.0,B,시부모,sibumo,명,noun,媤父母,one’s husband’s parents,,1,1,
5534,9666.0,C,신체적,sinchejeok,명,noun,身體的,Physical,,1,1,
5535,9670.0,B,실수하다,silsuhada,동,verb,失手-,To make a mistake,,1,1,
5536,9675.0,C,쓴맛,sseunmas,명,noun,,A bitter flavor,,1,1,
5537,9685.0,C,야옹,yaong,부,adverb,,"Mewing, meowing",,1,1,
5538,9690.0,C,얼마간,eolmagan,명,noun,-間,"Some, somewhat",,1,1,
5539,9709.0,C,올여름,oryeoreum,명,noun,,This summer,,1,1,
5540,9713.0,C,외제,oeje,명,noun,外製,Of foreign manufacture,,1,1,
5541,9714.0,B,외출하다,oechulhada,동,verb,外出-,To go out (of doors),,1,1,
5542,9719.0,C,욕하다,yokhada,동,verb,辱-,"To insult, to say bad words",,1,1,
5543,9724.0,B,위아래,wiarae,명,noun,,Up and down,,1,1,
5544,9730.0,C,음반,eumban,명,noun,音盤,A phonograph record,,1,1,
5545,9732.0,C,의논,uinon,명,noun,議論,"consultation,conference",,1,1,
5546,9733.0,A,이,i,수,numeral,二,two,,5,5,surface_duplicate
5547,9734.0,C,이래서,iraeseo,불,expression,이리하여서,"This way, this direction, here",,1,1,
5548,9738.0,B,이발소,ibalso,명,noun,理髮所,barber’s shop,,1,1,
5549,9748.0,C,자살하다,jasalhada,동,verb,自殺-,Commit suicide,,1,1,
5550,9749.0,C,자연적,jayeonjeok,명,noun,自然的,Natural,,1,1,
5551,9751.0,C,장례식,jangryesik,명,noun,葬禮式,A funeral,,1,1,
5552,9755.0,C,재수,jaesu,명,noun,財數,"luck,fortune",,1,1,
5553,9757.0,B,재작년,jaejaknyeon,명,noun,再昨年,The year before last,,1,1,
5554,9758.0,B,재채기,jaechaegi,명,noun,,"sneeze,sneezing",,1,1,
5555,9762.0,C,전구,jeongu,명,noun,電球,An electric bulb,,1,1,
5556,9765.0,C,전문점,jeonmunjeom,명,noun,專門店,Exclusive store,,1,1,
5557,9767.0,C,전통문화,jeontongmunhwa,명,noun,傳統文化,Traditional culture,,1,1,
5558,9769.0,B,정거장,jeonggeojang,명,noun,停車場,A railroad station,,1,1,
5559,9778.0,B,존댓말,jondaesmal,명,noun,尊待-,Respectful speech,,1,1,
5560,9783.0,C,주전자,jujeonja,명,noun,酒煎子,"A kettle, teakettle",,1,1,
5561,9788.0,C,지우다,jiuda,동,verb,짐을~,"to make someone carry, to load something up; to charge person with a duty",,2,2,surface_duplicate
5562,9800.0,C,찬성,chanseong,명,noun,贊成,"approval,assent",,1,1,
5563,9811.0,B,초보자,choboja,명,noun,初步者,"A beginner, neophyte",,1,1,
5564,9812.0,B,초청장,chocheongjang,명,noun,招請狀,An invitation (card),,1,1,
5565,9813.0,C,촌스럽다,chonseureopda,형,adjective,村-,Unfashionable,,1,1,
5566,9816.0,B,카레,kare,명,noun,curry,Curry,,1,1,
5567,9817.0,C,컨디션,keondisyeon,명,noun,condition,Condition,,1,1,
5568,9819.0,C,코스모스,koseumoseu,명,noun,cosmos,Cosmos,,1,1,
5569,9823.0,B,킬로,killo,의,noun,kilo,Kilo,,1,1,
5570,9825.0,C,토론자,toronja,명,noun,討論者,"A debator, a disputant",,1,1,
5571,9829.0,C,튼튼히,teunteunhi,부,adverb,,"Strongly, firmly",,1,1,
5572,9830.0,B,티셔츠,tisyeocheu,명,noun,T-shirts,T-shirts,,1,1,
5573,9838.0,C,페인트,peinteu,명,noun,paint,Paint,,1,1,
5574,9842.0,C,평상시,pyeongsangsi,명,noun,平常時,Normally,,1,1,
5575,9853.0,C,학교생활,hakgyosaenghwal,명,noun,學校生活,"school life, student life",,1,1,
5576,9855.0,B,한둘,handul,수,numeral,,One or two,,1,1,
5577,9859.0,C,해물,haemul,명,noun,海物,Marine products,,1,1,
5578,9871.0,C,형,hyeong,명,noun,型,"type, model",,2,2,surface_duplicate
5579,9876.0,C,혼나다,honnada,동,verb,魂-,"Get frightened, scared",,1,1,
5580,9888.0,C,가만,gaman,부,adverb,,Quietly or softly,,1,1,
5581,9892.0,C,감정적,gamjeongjeok,명,noun,感情的,Emotional,,1,1,
5582,9894.0,C,강북,gangbuk,명,noun,江北,North of the river,,1,1,
5583,9901.0,B,거리,geori,의,noun,반찬~,"side (as in a side dish); road, street",,3,3,surface_duplicate
5584,9911.0,C,고무신,gomusin,명,noun,,Rubber shoes,,1,1,
5585,9916.0,B,고춧가루,gochusgaru,명,noun,,Red pepper powder,,1,1,
5586,9923.0,C,관람,gwanram,명,noun,觀覽,Inspection or viewing,,1,1,
5587,9930.0,C,교외,gyooe,명,noun,郊外,Outside the school or extramural,,1,1,
5588,9931.0,C,교육비,gyoyukbi,명,noun,敎育費,Tuition or the cost of a school education,,1,1,
5589,9934.0,B,국립,gukrip,명,noun,國立,Government established,,1,1,
5590,9942.0,C,금,geum,명,noun,~을긋다,"line, crack",,2,2,surface_duplicate
5591,9945.0,C,기억되다,gieokdoeda,동,verb,記憶-,To be remembered,,1,1,
5592,9949.0,C,까다,kkada,동,verb,마늘을~,Peel or husk,,1,1,
5593,9951.0,C,꽃씨,kkoccssi,명,noun,,Flower seed,,1,1,
5594,9952.0,C,꾸준하다,kkujunhada,형,adjective,,Be steady or unflagging,,1,1,
5595,9957.0,C,난방,nanbang,명,noun,暖房,A heated room,,1,1,
5596,9963.0,C,내용물,naeyongmul,명,noun,內容物,Contents,,1,1,
5597,9966.0,C,녹화,nokhwa,명,noun,錄畵,Tree-planting,,1,1,
5598,9968.0,B,농구,nonggu,명,noun,籠球,Basketball,,1,1,
5599,9979.0,C,달다,dalda,동,verb,무게를~,to weigh,,5,5,surface_duplicate
5600,9992.0,C,뒷골목,dwisgolmok,명,noun,,back street; back alley,,1,1,
5601,9994.0,C,들어주다,deureojuda,동,verb,,"grant, comply with",,1,1,
5602,9995.0,B,디자이너,dijaineo,명,noun,designer,designer,,1,1,
5603,9996.0,C,따로따로,ttarottaro,부,adverb,,"separately, individually",,1,1,
5604,9998.0,B,뛰어나가다,ttwieonagada,동,verb,,"fly out, run out",,1,1,
5605,9999.0,C,뛰어놀다,ttwieonolda,동,verb,,"play around, round around, frisk",,1,1,
5606,10002.0,C,라이벌,raibeol,명,noun,rival,"rival, rivalry",,1,1,
5607,10013.0,C,매번,maebeon,부,adverb,每番,Every time,,1,1,
5608,10015.0,C,먹다,meokda,동,verb,귀를~,"be deaf, to lose one's hearing",,3,3,surface_duplicate
5609,10024.0,C,무관심하다,mugwansimhada,형,adjective,無關心-,Be indifferent to,,1,1,
5610,10027.0,C,무사하다,musahada,형,adjective,無事-,"Be safe, peaceful",,1,1,
5611,10041.0,B,밤낮,bamnaj,명,noun,,"Night and day, always",,1,1,
5612,10043.0,B,배구,baegu,명,noun,排球,Volleyball,,1,1,
5613,10051.0,C,번역하다,beonyeokhada,동,verb,飜譯-,To translate,,1,1,
5614,10058.0,C,병아리,byeongari,명,noun,,"Chick, baby chicken",,1,1,
5615,10068.0,B,부지런하다,bujireonhada,형,adjective,,Be diligent,,1,1,
5616,10070.0,C,부피,bupi,명,noun,,"bulk,size",,1,1,
5617,10077.0,C,비기다,bigida,동,verb,,"End in a tie, to be even-even. Same as 무승부를 기록하다",,1,1,
5618,10093.0,C,생활용품,saenghwaryongpum,명,noun,生活用品,Necessities for daily life,,1,1,
5619,10100.0,B,선풍기,seonpunggi,명,noun,扇風機,A fan,,1,1,
5620,10105.0,B,세로,sero,명,noun,,Length,,1,1,
5621,10106.0,C,섹시하다,seksihada,형,adjective,sexy-,To be sexy,,1,1,
5622,10110.0,C,소비하다,sobihada,동,verb,消費-,"to consume, spend (time or money)",,1,1,
5623,10119.0,C,수리하다,surihada,동,verb,修理-,"repair,mending",,1,1,
5624,10126.0,A,스물,seumul,수,numeral,,Twenty,,1,1,
5625,10131.0,C,식료품,sikryopum,명,noun,食料品,Articles for food,,1,1,
5626,10132.0,C,식히다,sikhida,동,verb,,"To cool, let cool. 차게 하다",,1,1,
5627,10136.0,B,싫어지다,silheojida,동,verb,,To become distasteful,,1,1,
5628,10138.0,C,씻기다,ssisgida,동,verb,아이를~,to wash,,2,2,surface_duplicate
5629,10149.0,C,얼리다,eollida,동,verb,물을~,"Freeze, make ice",,1,1,
5630,10153.0,B,여직원,yeojigwon,명,noun,女職員,Female employee,,1,1,
5631,10159.0,B,열리다,yeollida,동,verb,열매가~,to bear fruit,,2,2,surface_duplicate
5632,10162.0,B,옆방,yeopbang,명,noun,-房,The room next door,,1,1,
5633,10167.0,B,오피스텔,opiseutel,명,noun,officehotel,Office hotel (studio apt),,1,1,
5634,10168.0,C,올가을,olgaeul,명,noun,,This fall,,1,1,
5635,10169.0,C,와이셔츠,waisyeocheu,명,noun,whiteshirts,A white dress shirt,,1,1,
5636,10182.0,B,원피스,wonpiseu,명,noun,one-piece,(one-piece) a dress,,1,1,
5637,10184.0,C,윗사람,wissaram,명,noun,,"A superior, one’s older somebody",,1,1,
5638,10193.0,C,이민,imin,명,noun,移民,Emigration,,1,1,
5639,10194.0,C,이성,iseong,명,noun,異性,opposite sex,,2,2,surface_duplicate
5640,10196.0,B,이혼하다,ihonhada,동,verb,離婚-,To get divorced,,1,1,
5641,10198.0,C,인제,inje,명,noun,,Now,,2,2,surface_duplicate
5642,10204.0,C,입사하다,ipsahada,동,verb,入社-,To join/enter a company,,1,1,
5643,10218.0,C,재우다,jaeuda,동,verb,고기를양념에~,Put to sleep,,1,1,
5644,10226.0,C,전시되다,jeonsidoeda,동,verb,展示-,"To be exhibited,ddisplayed",,1,1,
5645,10242.0,C,졸리다,jollida,동,verb,자고싶다,"Feel sleepy,drowsy",,1,1,
5646,10243.0,C,졸음,joreum,명,noun,,"sleepiness,drowsiness",,1,1,
5647,10245.0,B,종이컵,jongikeop,명,noun,-cup,A paper cup,,1,1,
5648,10247.0,C,주문,jumun,명,noun,呪文,spells,,2,2,surface_duplicate
5649,10254.0,C,지능,jineung,명,noun,知能,"intelligence,intellect, raw intelligence",,1,1,
5650,10265.0,C,쩔쩔매다,jjeoljjeolmaeda,동,verb,,"To be at a loss, be confused",,1,1,
5651,10273.0,C,철,cheol,명,noun,~이들다,maturity; good sense,,3,3,surface_duplicate
5652,10274.0,A,청바지,cheongbaji,명,noun,靑-,Blue jeans,,1,1,
5653,10280.0,C,추가되다,chugadoeda,동,verb,追加-,To be added,,1,1,
5654,10286.0,C,치료법,chiryobeop,명,noun,治療法,A curative means,,1,1,
5655,10287.0,C,치우다,chiuda,보,auxiliary verb,,"Straighten up, tidy, remove",,2,2,surface_duplicate
5656,10292.0,B,코끼리,kokkiri,명,noun,,An elephant,,1,1,
5657,10293.0,B,콘서트,konseoteu,명,noun,concert,Concert,,1,1,
5658,10294.0,B,큰소리,keunsori,명,noun,,"A loud voice, loudly",,1,1,
5659,10295.0,C,큰아들,keunadeul,명,noun,,Oldest son,,1,1,
5660,10311.0,C,특급,teukgeup,명,noun,特級,In a special class,,1,1,
5661,10314.0,B,평일,pyeongil,명,noun,平日,A weekday,,1,1,
5662,10321.0,C,풀어지다,pureojida,동,verb,,To get loose; to turn soft (noodles),,1,1,
5663,10329.0,C,한겨울,hangyeoul,명,noun,,"Midwinter, the dead of winter",,1,1,
5664,10331.0,C,한평생,hanpyeongsaeng,명,noun,-平生,A lifetime,,1,1,
5665,10333.0,C,해수욕장,haesuyokjang,명,noun,海水浴場,A swimming beach,,1,1,
5666,10334.0,A,핸드폰,haendeupon,명,noun,handphone,Cell phone,,1,1,
5667,10337.0,C,허허,heoheo,부,adverb,,"Ha-ha, with a laugh",,1,1,
5668,10343.0,C,호실,hosil,명,noun,號室,Tells you the room number,,1,1,
5669,10353.0,A,휴지통,hyujitong,명,noun,休紙桶,Waste paper basket,,1,1,
5670,10355.0,C,흐려지다,heuryeojida,동,verb,,"Get cloudy, overcast",,1,1,
5671,10356.0,C,희망하다,huimanghada,동,verb,希望-,Hope,,1,1,
5672,10357.0,C,힘들어하다,himdeureohada,동,verb,,"To be exacting, tolling",,1,1,
5673,10371.0,C,강의하다,ganguihada,동,verb,講義-,To give a lecture,,1,1,
5674,10384.0,B,걱정되다,geokjeongdoeda,동,verb,,To become worried,,1,1,
5675,10400.0,C,공연하다,gongyeonhada,동,verb,公演-,Offer a performance,,1,1,
5676,10419.0,C,귤,gyul,명,noun,橘,A Jeju orange,,1,1,
5677,10449.0,C,내과,naegwa,명,noun,內科,Internal medicine,,1,1,
5678,10452.0,A,넷째,nesjjae,관,attributive,,Fourth,,2,2,surface_duplicate
5679,10482.0,B,된장찌개,doenjangjjigae,명,noun,-醬-,"doenjang jjigae, a sort of stew made of 된장 and beef (sometimes seafood)",,1,1,
5680,10505.0,B,목걸이,mokgeori,명,noun,,Necklace,,1,1,
5681,10517.0,C,무지개,mujigae,명,noun,,A rainbow,,1,1,
5682,10519.0,C,문법,munbeop,명,noun,文法,Grammar,,1,1,
5683,10549.0,C,볶음,bokkeum,명,noun,,Roasted sth,,1,1,
5684,10551.0,C,볼링,bolling,명,noun,bowling,Bowling,,1,1,
5685,10565.0,C,비둘기,bidulgi,명,noun,,Pigeon,,1,1,
5686,10592.0,C,생활비,saenghwalbi,명,noun,生活費,Cost of living,,1,1,
5687,10634.0,B,스키장,seukijang,명,noun,ski場,Place to ski,,1,1,
5688,10637.0,C,시대적,sidaejeok,명,noun,時代的,Of the times,,1,1,
5689,10658.0,B,쓰다,sseuda,형,adjective,나물이~,to be bitter,,4,4,surface_duplicate
5690,10669.0,C,앞문,apmun,명,noun,-門,The front gate,,1,1,
5691,10731.0,C,인도,indo,명,noun,보도,"pavement,sidewalk",,1,1,
5692,10808.0,B,책방,chaekbang,명,noun,冊房,Reading room,,1,1,
5693,10822.0,C,추가하다,chugahada,동,verb,追加-,"To add sth, to supplement",,1,1,
5694,10833.0,A,칠판,chilpan,명,noun,漆板,The blackboard,,1,1,
5695,10839.0,A,크리스마스,keuriseumaseu,명,noun,Christmas,Christmas,,1,1,
5696,10840.0,C,탁구,takgu,명,noun,卓球,"ping-pong,table tennis",,1,1,
5697,10903.0,C,현대적,hyeondaejeok,명,noun,現代的,Modern (adj),,1,1,
5698,10999.0,A,구,gu,수,numeral,九,9.0,,1,1,
5699,11024.0,B,나흘,naheul,명,noun,,Four days,,1,1,
5700,11040.0,C,늦가을,neujgaeul,명,noun,,Late autumn,,1,1,
5701,11043.0,B,다이어트,daieoteu,명,noun,diet,Diet,,1,1,
5702,11099.0,A,목요일,mogyoil,명,noun,木曜日,Thursday,,1,1,
5703,11104.0,C,못생기다,mossaenggida,형,adjective,,Ugly,,1,1,
5704,11308.0,C,영화관,yeonghwagwan,명,noun,映畵館,Movie theater,,1,1,
5705,11311.0,C,예술적,yesuljeok,명,noun,藝術的,Artistic,,1,1,
5706,11360.0,C,장모,jangmo,명,noun,丈母,A man’s mother in law,,1,1,
5707,11408.0,B,중국집,junggukjip,명,noun,中國-,Chinese restaurant,,1,1,
5708,11421.0,A,지우개,jiugae,명,noun,,An eraser,,1,1,
5709,11424.0,B,지하도,jihado,명,noun,地下道,Underground road,,1,1,
5710,11478.0,C,튀김,twigim,명,noun,,Batter-fried food,,1,1,
5711,11578.0,C,고궁,gogung,명,noun,古宮,An ancient palace,,1,1,
5712,11580.0,B,고속버스,gosokbeoseu,명,noun,高速bus,Bus for the freeway,,1,1,
5713,11684.0,C,단추,danchu,명,noun,,A button,,1,1,
5714,11691.0,C,대중적,daejungjeok,명,noun,大衆的,Of the masses,,1,1,
5715,11721.0,B,뚱뚱하다,ttungttunghada,형,adjective,,to be fat,,1,1,
5716,11768.0,C,미역,miyeok,명,noun,,Brown seaweed,,1,1,
5717,11775.0,C,반말,banmal,명,noun,半-,Crude language,,1,1,
5718,11819.0,C,분홍색,bunhongsaek,명,noun,粉紅色,Pink color,,1,1,
5719,11837.0,A,사,sa,수,numeral,四,"four,the fourth",,1,1,
5720,11884.0,B,소포,sopo,명,noun,小包,"A parcel,package",,1,1,
5721,11888.0,B,손녀,sonnyeo,명,noun,孫女,Granddaughter,,1,1,
5722,11896.0,A,수영장,suyeongjang,명,noun,水泳場,Swimming pool,,1,1,
5723,11936.0,B,아래층,araecheung,명,noun,-層,Lower floor,,1,1,
5724,12030.0,A,일본어,ilboneo,명,noun,日本語,Japanese,,1,1,
5725,12048.0,C,작은아버지,jageunabeoji,명,noun,,An uncle younger than your father,,1,1,
5726,12049.0,B,잠옷,jamos,명,noun,,Pajamas,,1,1,
5727,12051.0,B,장갑,janggap,명,noun,掌匣,A pair of gloves,,1,1,
5728,12141.0,C,초순,chosun,명,noun,初旬,The first third of a month,,1,1,
5729,12175.0,C,퇴원하다,toewonhada,동,verb,退院-,To leave the hospital,,1,1,
5730,12197.0,C,하순,hasun,명,noun,下旬,The final third of the month,,1,1,
